District Name,K-12,SchoolYearId
Jacksonville SD 117,2956,2024
Pleasant Hill CUSD 3,335,2024
Griggsville-Perry CUSD 4,310,2024
Pikeland CUSD 10,1116,2024
Western CUSD 12,473,2024
Winchester CUSD 1,513,2024
Scott-Morgan CUSD 2,166,2024
Mulberry Grove CUSD 1,319,2024
Bond County CUSD 2,1466,2024
Morrisonville CUSD 1,257,2024
Taylorville CUSD 3,2073,2024
Edinburg CUSD 4,205,2024
Pana CUSD 8,1092,2024
South Fork SD 14,261,2024
Altamont CUSD 10,658,2024
Beecher City CUSD 20,339,2024
Dieterich CUSD 30,581,2024
Effingham CUSD 40,2147,2024
Teutopolis CUSD 50,1096,2024
Brownstown CUSD 201,390,2024
St Elmo CUSD 202,379,2024
Vandalia CUSD 203,1355,2024
Ramsey CUSD 204,368,2024
Panhandle CUSD 2,415,2024
Hillsboro CUSD 3,1405,2024
Litchfield CUSD 12,1204,2024
Nokomis CUSD 22,527,2024
Belvidere CUSD 100,7188,2024
North Boone CUSD 200,1445,2024
Harlem UD 122,5967,2024
Kinnikinnick CCSD 131,1639,2024
Prairie Hill CCSD 133,730,2024
Shirland CCSD 134,102,2024
Rockton SD 140,1537,2024
Rockford SD 205,25622,2024
Hononegah CHD 207,1865,2024
County of Winnebago SD 320,862,2024
Pecatonica CUSD 321,881,2024
Durand CUSD 322,489,2024
Winnebago CUSD 323,1214,2024
Palatine CCSD 15,10615,2024
Wheeling CCSD 21,5781,2024
Prospect Heights SD 23,1395,2024
Arlington Heights SD 25,5141,2024
River Trails SD 26,1433,2024
Northbrook ESD 27,1313,2024
Northbrook SD 28,1761,2024
Sunset Ridge SD 29,483,2024
Northbrook/Glenview SD 30,1212,2024
West Northfield SD 31,918,2024
Glenview CCSD 34,4157,2024
Glencoe SD 35,1202,2024
Winnetka SD 36,1759,2024
Avoca SD 37,601,2024
Kenilworth SD 38,454,2024
Wilmette SD 39,3220,2024
Schaumburg CCSD 54,14631,2024
Mount Prospect SD 57,2025,2024
Comm Cons SD 59,5528,2024
CCSD 62,4171,2024
East Maine SD 63,3403,2024
Park Ridge CCSD 64,4495,2024
Evanston CCSD 65,6053,2024
Golf ESD 67,623,2024
Skokie SD 68,1633,2024
Skokie SD 69,1660,2024
Morton Grove SD 70,848,2024
Niles ESD 71,577,2024
Fairview SD 72,697,2024
East Prairie SD 73,480,2024
Skokie SD 73-5,961,2024
Lincolnwood SD 74,1145,2024
Evanston Twp HSD 202,3586,2024
New Trier Twp HSD 203,3740,2024
Maine Township HSD 207,6211,2024
Township HSD 211,12267,2024
Township HSD 214,12114,2024
Niles Twp HSD 219,4630,2024
Glenbrook HSD 225,5092,2024
Childcare Network of Evanston,<10,2024
P L C C A,<10,2024
Rosemont ESD 78,186,2024
Pennoyer SD 79,403,2024
Norridge SD 80,1065,2024
Schiller Park SD 81,1251,2024
Mannheim SD 83,2189,2024
Franklin Park SD 84,1197,2024
Rhodes SD 84-5,467,2024
River Grove SD 85-5,696,2024
Union Ridge SD 86,568,2024
Berkeley SD 87,2052,2024
Bellwood SD 88,1859,2024
Maywood-Melrose Park-Broadview 89,3892,2024
River Forest SD 90,1316,2024
Forest Park SD 91,630,2024
Lindop SD 92,286,2024
Westchester SD 92-5,1016,2024
Hillside SD 93,422,2024
Komarek SD 94,503,2024
Brookfield Lagrange Park SD 95,1310,2024
Riverside SD 96,1664,2024
Oak Park ESD 97,5437,2024
Berwyn North SD 98,2297,2024
Cicero SD 99,8313,2024
Berwyn South SD 100,2793,2024
Western Springs SD 101,1418,2024
La Grange SD 102,2821,2024
Lyons SD 103,1932,2024
La Grange SD 105 South,1140,2024
LaGrange Highlands SD 106,939,2024
Pleasantdale SD 107,775,2024
Oak Park - River Forest SD 200,3256,2024
J S Morton HSD 201,8009,2024
Lyons Twp HSD 204,3767,2024
Riverside-Brookfield Twp SD 208,1665,2024
Proviso Twp HSD 209,4493,2024
Leyden CHSD 212,3606,2024
Childrens Cntr Cicero-Berwyn,<10,2024
Ridgewood CHSD 234,943,2024
Oak Park & River Forest Day Nurs,<10,2024
Elmwood Park CUSD 401,2799,2024
Morton College District 527,<10,2024
ABC Toon Town II Educational Ctr,<10,2024
Learning Tree Child Care Ctr LLC,<10,2024
Summit SD 104,1294,2024
Willow Springs SD 108,379,2024
Indian Springs SD 109,2240,2024
Central Stickney SD 110,277,2024
Burbank SD 111,3122,2024
Lemont-Bromberek CSD 113A,2469,2024
North Palos SD 117,3094,2024
Palos CCSD 118,2037,2024
Ridgeland SD 122,2178,2024
Oak Lawn-Hometown SD 123,3107,2024
Evergreen Park ESD 124,1649,2024
Atwood Heights SD 125,541,2024
Alsip-Hazlgrn-Oaklwn SD 126,1455,2024
Worth SD 127,982,2024
Chicago Ridge SD 127-5,1274,2024
Palos Heights SD 128,703,2024
Cook County SD 130,2748,2024
Calumet Public SD 132,865,2024
Gen George Patton SD 133,187,2024
Orland SD 135,5040,2024
Kirby SD 140,3296,2024
Forest Ridge SD 142,1420,2024
Midlothian SD 143,1419,2024
Posen-Robbins ESD 143-5,1130,2024
Prairie-Hills ESD 144,2344,2024
Arbor Park SD 145,1034,2024
CCSD 146,2212,2024
W Harvey-Dixmoor PSD 147,695,2024
Dolton SD 148,1872,2024
Dolton SD 149,2224,2024
South Holland SD 150,809,2024
South Holland SD 151,1366,2024
Harvey SD 152,1412,2024
Hazel Crest SD 152-5,800,2024
Homewood SD 153,1774,2024
Thornton SD 154,245,2024
Burnham SD 154-5,147,2024
Calumet City SD 155,924,2024
Lincoln ESD 156,689,2024
Hoover-Schrum Memorial SD 157,729,2024
Lansing SD 158,2404,2024
ESD 159,1547,2024
Country Club Hills SD 160,948,2024
Flossmoor SD 161,2223,2024
Matteson ESD 162,2206,2024
Park Forest SD 163,1395,2024
Brookwood SD 167,974,2024
CCSD 168,1107,2024
Ford Heights SD 169,362,2024
Chicago Heights SD 170,2467,2024
Sunnybrook SD 171,990,2024
Sandridge SD 172,406,2024
Steger SD 194,1373,2024
Thornton Twp HSD 205,4491,2024
Bloom Twp HSD 206,3104,2024
Lemont Twp HSD 210,1305,2024
Thornton Fractional Twp HSD 215,3276,2024
Argo CHSD 217,1841,2024
CHSD 218,5496,2024
Reavis Twp HSD 220,1961,2024
Rich Twp HSD 227,2396,2024
Bremen CHSD 228,5066,2024
Oak Lawn CHSD 229,1862,2024
Cons HSD 230,7719,2024
Evergreen Park CHSD 231,927,2024
Homewood Flossmoor CHSD 233,2805,2024
Brightstart Childcare & Presch,<10,2024
Sandbox Learning Center,<10,2024
Diversified Invstmnts & Assocs,<10,2024
Mother Goose Childrens Academy,<10,2024
M & M Childcare Center Inc,<10,2024
Under Carreys Care Corporation,<10,2024
Southland College Prep Charter High School,586,2024
Carroll/Jo Daviess/Stephenson ROE,<10,2024
Eastland CUSD 308,673,2024
West Carroll CUSD 314,799,2024
Chadwick-Milledgeville CUSD 399,361,2024
East Dubuque USD 119,559,2024
Galena USD 120,763,2024
Warren CUSD 205,344,2024
Stockton CUSD 206,469,2024
River Ridge CUSD 210,405,2024
Scales Mound CUSD 211,231,2024
Freeport SD 145,3471,2024
Pearl City CUSD 200,390,2024
Dakota CUSD 201,727,2024
Lena Winslow CUSD 202,751,2024
Orangeville CUSD 203,290,2024
Fisher CUSD 1,608,2024
Mahomet-Seymour CUSD 3,3333,2024
Champaign CUSD 4,10072,2024
Tolono CUSD 7,1479,2024
Heritage CUSD 8,359,2024
Champaign County of,<10,2024
Urbana SD 116,4140,2024
Thomasboro CCSD 130,130,2024
Rantoul City SD 137,1556,2024
Ludlow CCSD 142,48,2024
St Joseph CCSD 169,735,2024
Gifford CCSD 188,158,2024
Rantoul Township HSD 193,849,2024
Prairieview-Ogden CCSD 197,276,2024
St Joseph Ogden CHSD 305,442,2024
Gibson City-Melvin-Sibley CUSD 5,914,2024
Paxton-Buckley-Loda CUD 10,1196,2024
Marshall CUSD 2C,1168,2024
Martinsville CUSD 3C,343,2024
Casey-Westfield CUSD 4C,804,2024
Charleston CUSD 1,2489,2024
Mattoon CUSD 2,2858,2024
Oakland CUSD 5,234,2024
Neoga CUSD 3,461,2024
Cumberland CUSD 77,937,2024
Tuscola CUSD 301,860,2024
Villa Grove CUSD 302,606,2024
Arthur CUSD 305,875,2024
Arcola CUSD 306,630,2024
Shiloh CUSD 1,330,2024
Kansas CUSD 3,171,2024
Paris CUSD 4,557,2024
Edgar County CUD 6,264,2024
Paris-Union SD 95,1121,2024
Sullivan CUSD 300,1055,2024
Okaw Valley CUSD 302,444,2024
Windsor CUSD 1,296,2024
Cowden-Herrick CUSD 3A,331,2024
Shelbyville CUSD 4,1170,2024
Stewardson-Strasburg CUD 5A,389,2024
Central A & M CUD 21,702,2024
Clay/Cwford/Jsper/Lwrnce/Rhland,<10,2024
Buckeroo Early Education Ctr,<10,2024
Clay City CUSD 10,229,2024
North Clay CUSD 25,500,2024
Flora CUSD 35,1225,2024
Hutsonville CUSD 1,274,2024
Robinson CUSD 2,1452,2024
Palestine CUSD 3,309,2024
Oblong CUSD 4,498,2024
Kids Kingdom Preschool Inc,<10,2024
Jasper County CUD 1,1141,2024
Red Hill CUSD 10,865,2024
Lawrence County CUD 20,992,2024
Richland County CUSD 1,2021,2024
RBC Early Education LLC,<10,2024
Clintn/Jeffrsn/Marin/Washngtn ROE,<10,2024
Carlyle CUSD 1,901,2024
Wesclin CUSD 3,1251,2024
Breese ESD 12,540,2024
Aviston SD 21,403,2024
Willow Grove SD 46,130,2024
Bartelso SD 57,166,2024
Germantown SD 60,225,2024
Damiansville SD 62,81,2024
Albers SD 63,145,2024
Central CHSD 71,631,2024
St Rose SD 14-15,157,2024
North Wamac SD 186,130,2024
Waltonville CUSD 1,298,2024
Rome CCSD 2,316,2024
Field CCSD 3,243,2024
Opdyke-Belle-Rive CCSD 5,134,2024
Grand Prairie CCSD 6,72,2024
McClellan CCSD 12,45,2024
Summersville SD 79,260,2024
Mount Vernon SD 80,1239,2024
Bethel SD 82,140,2024
Farrington CCSD 99,50,2024
Spring Garden Community Consolidated School District 178,211,2024
Mt Vernon Twp HSD 201,1240,2024
Woodlawn Unit School District 209,491,2024
Bluford Unit School District 318,367,2024
Rend Lake Coll Dist 521,<10,2024
Raccoon Cons SD 1,195,2024
Kell Cons SD 2,71,2024
Iuka CCSD 7,230,2024
Selmaville CCSD 10,227,2024
Patoka CUSD 100,209,2024
Salem SD 111,885,2024
Central City SD 133,290,2024
Centralia SD 135,1030,2024
Centralia HSD 200,897,2024
South Central CUD 401,613,2024
Sandoval CUSD 501,383,2024
Salem CHSD 600,714,2024
Odin PSD 722,225,2024
Oakdale CCSD 1,56,2024
West Washington Co CUD 10,495,2024
Irvington CCSD 11,64,2024
Ashley CCSD 15,123,2024
Nashville CCSD 49,554,2024
Nashville CHSD 99,394,2024
Childrens Home and Aid Society,<10,2024
Catholic Bishop of Chicago,<10,2024
Metropolitan Family Services,<10,2024
The YWCA of Metropolitan Chicago,<10,2024
Chicago Public Schools District 299,305812,2024
IL Action for Children,<10,2024
Horizon Science Acad-McKinley Park Charter Sch,853,2024
Horizon Science Acad-Belmont Charter Sch,672,2024
ACE Amandla Charter School,137,2024
Bronzeville Academy Chtr School,332,2024
Betty Shabazz  International Charter School,575,2024
Intrinsic 2 Charter High School,699,2024
Genoa Kingston CUSD 424,1469,2024
Indian Creek CUSD 425,713,2024
Hiawatha CUSD 426,392,2024
Sycamore CUSD 427,3605,2024
DeKalb CUSD 428,6430,2024
Hinckley Big Rock CUSD 429,660,2024
Sandwich CUSD 430,1775,2024
Somonauk CUSD 432,733,2024
Northern Illinois Univ,<10,2024
Clinton CUSD 15,1611,2024
Blue Ridge CUSD 18,606,2024
Woodland CUSD 5,428,2024
Tri Point CUSD 6-J,349,2024
Prairie Central CUSD 8,1599,2024
Flanagan-Cornell Dist 74,298,2024
Pontiac Twp HSD 90,678,2024
Dwight Twp HSD 230,201,2024
Dwight Common SD 232,474,2024
Rooks Creek CCSD 425,62,2024
Cornell CCSD 426,107,2024
Pontiac CCSD 429,965,2024
Odell CCSD 435,138,2024
Saunemin CCSD 438,112,2024
Hartsburg Emden CUSD 21,173,2024
Mt Pulaski CUSD 23,484,2024
Lincoln ESD 27,991,2024
Chester-East Lincoln CCSD 61,267,2024
New Holland-Middletown ED 88,70,2024
West Lincoln-Broadwell ESD 92,192,2024
Lincoln CHSD 404,779,2024
LeRoy CUSD 2,710,2024
Tri Valley CUSD 3,1070,2024
Heyworth CUSD 4,821,2024
McLean County USD 5,11993,2024
Lexington CUSD 7,458,2024
Olympia CUSD 16,1619,2024
Ridgeview CUSD 19,502,2024
Bloomington SD 87,4521,2024
Bensenville SD 2,1904,2024
Addison SD 4,3237,2024
Wood Dale SD 7,826,2024
Itasca SD 10,951,2024
Medinah SD 11,654,2024
Roselle SD 12,687,2024
Bloomingdale SD 13,1290,2024
Marquardt SD 15,2264,2024
Queen Bee SD 16,1592,2024
Keeneyville SD 20,1260,2024
Benjamin SD 25,591,2024
West Chicago ESD 33,2986,2024
Winfield SD 34,284,2024
Glen Ellyn SD 41,3316,2024
Lombard SD 44,2847,2024
SD 45 DuPage County,2978,2024
Salt Creek SD 48,464,2024
Butler SD 53,462,2024
Downers Grove GSD 58,4674,2024
Maercker SD 60,1344,2024
Darien SD 61,1188,2024
Gower SD 62,873,2024
Cass SD 63,723,2024
Caboose Club Inc,<10,2024
Center Cass SD 66,1107,2024
Woodridge SD 68,2656,2024
Educare of West Dupage,<10,2024
Hinsdale Twp HSD 86,3765,2024
Glenbard Twp HSD 87,7747,2024
DuPage HSD 88,3856,2024
CCSD 89,2143,2024
CCSD 93,3101,2024
CHSD 94,2074,2024
CHSD 99,4708,2024
Fenton CHSD 100,1422,2024
Lake Park CHSD 108,2579,2024
CCSD 180,470,2024
Hinsdale CCSD 181,3457,2024
CUSD 200,11326,2024
CUSD 201,1279,2024
Lisle CUSD 202,1497,2024
Naperville CUSD 203,15649,2024
Indian Prairie CUSD 204,25368,2024
Elmhurst SD 205,8039,2024
Edwards County CUSD 1,787,2024
Gallatin CUSD 7,637,2024
Hamilton Co CUSD 10,1026,2024
Hardin County CUSD 1,513,2024
Pope Co CUD 1,444,2024
Galatia CUSD 1,352,2024
Carrier Mills-Stonefort CUSD 2,376,2024
Harrisburg CUSD 3,1668,2024
Eldorado CUSD 4,1003,2024
Allendale CCSD 17,123,2024
Wabash CUSD 348,1333,2024
New Hope CCSD 6,187,2024
Kiddie Kollege of Fairfield,<10,2024
Geff CCSD 14,93,2024
Jasper CCSD 17,174,2024
Wayne City CUSD 100,453,2024
Fairfield PSD 112,538,2024
North Wayne CUSD 200,360,2024
Fairfield Comm H S Dist 225,453,2024
Grayville CUSD 1,264,2024
Norris City-Omaha-Enfield CUSD 3,614,2024
Carmi-White County CUSD 5,1208,2024
Rascal X-Press Inc,<10,2024
Benton CCSD 47,963,2024
Akin CCSD 91,97,2024
Christopher USD 99,676,2024
Benton Cons HSD 103,597,2024
Ewing Northern CCSD 115,214,2024
Frankfort CUSD 168,1408,2024
Thompsonville CUSD 174,274,2024
Zeigler-Royalton CUSD 188,457,2024
Sesser-Valier CUSD 196,539,2024
Goreville CUD 1,590,2024
New Simpson Hill SD 32,207,2024
Buncombe Cons SD 43,58,2024
Vienna SD 55,369,2024
Cypress SD 64,89,2024
Vienna HSD 133,324,2024
Massac UD 1,1780,2024
Joppa-Maple Grove UD 38,184,2024
Johnston City CUSD 1,1015,2024
Marion CUSD 2,3488,2024
Crab Orchard CUSD 3,458,2024
Herrin CUSD 4,2258,2024
Carterville CUSD 5,2166,2024
Coal City CUSD 1,1975,2024
Mazon-Verona-Kinsman ESD 2C,314,2024
Nettle Creek CCSD 24C,78,2024
Morris SD 54,1012,2024
Saratoga CCSD 60C,716,2024
Gardner CCSD 72C,136,2024
Gardner S Wilmington Twp HSD 73,142,2024
South Wilmington CCSD 74,82,2024
Braceville SD 75,122,2024
Morris CHSD 101,930,2024
Minooka CHSD 111,2985,2024
Minooka CCSD 201,4180,2024
Newark CHSD 18,178,2024
Newark CCSD 66,211,2024
Plano CUSD 88,2315,2024
Lisbon CCSD 90,127,2024
Yorkville CUSD 115,6872,2024
CUSD 308,16295,2024
Hancck/Fultn/Schuylr/McDonogh ROE,<10,2024
Astoria CUSD 1,244,2024
V I T CUSD 2,304,2024
CUSD 3 Fulton County,365,2024
Spoon River Valley CUSD 4,223,2024
Canton Union SD 66,1977,2024
Lewistown CUSD 97,559,2024
Illini West H S Dist 307,334,2024
Warsaw CUSD 316,377,2024
Carthage ESD 317,388,2024
Nauvoo-Colusa CUSD 325,174,2024
Dallas ESD 327,148,2024
Hamilton CCSD 328,542,2024
Southeastern CUSD 337,413,2024
La Harpe CSD 347,170,2024
West Prairie CUSD 103,540,2024
Bushnell Prairie City CUSD 170,543,2024
Macomb CUSD 185,1870,2024
Schuyler-Industry CUSD 5,851,2024
Ohio CCSD 17,74,2024
Malden CCSD 84,76,2024
Ladd CCSD 94,167,2024
Dalzell SD 98,47,2024
Spring Valley CCSD 99,565,2024
DePue USD 103,290,2024
Princeton ESD 115,953,2024
La Moille CUSD 303,171,2024
Bureau Valley CUSD 340,860,2024
Princeton HSD 500,486,2024
Hall HSD 502,410,2024
Ohio CHSD 505,26,2024
Colona SD 190,332,2024
Orion CUSD 223,955,2024
Galva CUSD 224,421,2024
AlWood CUSD 225,352,2024
Annawan CUSD 226,295,2024
Cambridge CUSD 227,432,2024
Geneseo CUSD 228,2366,2024
Kewanee CUSD 229,1803,2024
Wethersfield CUSD 230,491,2024
Bradford CUSD 1,149,2024
Stark County CUSD 100,635,2024
Cairo USD 1,265,2024
Egyptian CUSD 5,295,2024
DeSoto Cons SD 86,170,2024
Carbondale ESD 95,1496,2024
Giant City CCSD 130,217,2024
Unity Point CCSD 140,584,2024
Carbondale CHSD 165,995,2024
Trico CUSD 176,823,2024
Murphysboro CUSD 186,1850,2024
Elverado CUSD 196,342,2024
Tamaroa School Dist 5,96,2024
Pinckneyville SD 50,495,2024
Pinckneyville CHSD 101,383,2024
CCSD 204,177,2024
Du Quoin CUSD 300,1323,2024
Century CUSD 100,297,2024
Meridian CUSD 101,401,2024
Lick Creek CCSD 16,112,2024
Cobden SUD 17,412,2024
Anna CCSD 37,554,2024
County of Union Sch Dist No43,300,2024
Dongola USD 66,212,2024
Anna Jonesboro CHSD 81,486,2024
Shawnee CUSD 84,271,2024
SD U-46,33394,2024
Edu Kare Inc,<10,2024
Summit School,<10,2024
Batavia USD 101,5083,2024
Aurora West USD 129,10468,2024
Aurora East USD 131,11630,2024
CUSD 300,19834,2024
Central CUSD 301,4795,2024
Kaneland CUSD 302,3839,2024
St Charles CUSD 303,11422,2024
Geneva CUSD 304,4957,2024
Elgin Math and Science Academy Charter School,463,2024
Donovan CUSD 3,272,2024
Central CUSD 4,925,2024
Cissna Park CUSD 6,280,2024
Iroquois County CUSD 9,861,2024
Iroquois West CUSD 10,830,2024
Milford Area Public Schools District 124,458,2024
Crescent Iroquois CUSD 249,50,2024
Momence CUSD 1,941,2024
Herscher CUSD 2,1601,2024
Manteno CUSD 5,1749,2024
Grant Park CUSD 6,409,2024
Lasting Impressions Visions Inc,<10,2024
Bourbonnais SD 53,2208,2024
Bradley SD 61,1148,2024
Kankakee SD 111,4173,2024
St Anne CCSD 256,223,2024
St George CCSD 258,353,2024
Pembroke CCSD 259,179,2024
St Anne CHSD 302,206,2024
Bradley Bourbonnais CHSD 307,1913,2024
Henderson/Knox/Mercer/Warren ROE,<10,2024
West Central CUSD 235,706,2024
Knoxville CUSD 202,870,2024
Galesburg CUSD 205,3724,2024
R O W V A CUSD 208,560,2024
Williamsfield CUSD 210,265,2024
Abingdon-Avon CUSD 276,838,2024
Mercer County School District 404,1182,2024
Monmouth-Roseville CUSD 238,1474,2024
United CUSD 304,882,2024
Winthrop Harbor SD 1,572,2024
Beach Park CCSD 3,1946,2024
Zion ESD 6,2052,2024
Millburn CCSD 24,1063,2024
One Hope United-Northern Region,<10,2024
Emmons SD 33,282,2024
Antioch CCSD 34,2542,2024
Highland Pk Com Nur Sch and DC,<10,2024
Grass Lake SD 36,168,2024
Gavin SD 37,718,2024
Big Hollow SD 38,1631,2024
Lake Villa CCSD 41,2340,2024
Grayslake CCSD 46,3524,2024
Woodland CCSD 50,4375,2024
Gurnee SD 56,1811,2024
Waukegan CUSD 60,13103,2024
Lake Bluff ESD 65,851,2024
Lake Forest SD 67,1608,2024
Oak Grove SD 68 Green Oaks,915,2024
Libertyville SD 70,2078,2024
Rondout SD 72,149,2024
Hawthorn CCSD 73,3367,2024
Mundelein ESD 75,1488,2024
Diamond Lake SD 76,775,2024
Fremont SD 79,1976,2024
American Assocation of Univ,<10,2024
Lake Zurich CUSD 95,5588,2024
Kildeer Countryside CCSD 96,3383,2024
Aptakisic-Tripp CCSD 102,2435,2024
Lincolnshire-Prairieview SD 103,1861,2024
Bannockburn SD 106,169,2024
Deerfield SD 109,2648,2024
North Shore SD 112,3580,2024
Twp HSD 113,3144,2024
Fox Lake GSD 114,561,2024
Lake Forest CHSD 115,1375,2024
Round Lake CUSD 116,6190,2024
CHSD 117,2615,2024
Wauconda CUSD 118,4159,2024
Mundelein Cons HSD 120,2261,2024
Warren Twp HSD 121,3687,2024
Grant CHSD 124,1814,2024
Adlai E Stevenson HSD 125,4614,2024
Zion-Benton Twp HSD 126,2573,2024
Grayslake CHSD 127,2581,2024
CHSD 128,3285,2024
North Chicago SD 187,3266,2024
Barrington CUSD 220,7833,2024
College of Lake County Dist 532,<10,2024
Prairie Crossing Charter School,432,2024
LEARN John and Kathy Schreiber Charter School,476,2024
Leland CUSD 1,251,2024
Serena CUSD 2,591,2024
Earlville CUSD 9,349,2024
Dimmick Community Consolidated SD #175,147,2024
Streator Twp HSD 40,781,2024
Streator ESD 44,1386,2024
Allen-Otter Creek CCSD 65,93,2024
Tonica CCSD 79,121,2024
Deer Park CCSD 82,35,2024
Grand Ridge CCSD 95,209,2024
La Salle-Peru Twp HSD 120,1191,2024
La Salle ESD 122,802,2024
Peru ESD 124,847,2024
Oglesby ESD 125,380,2024
Ottawa Twp HSD 140,1270,2024
Ottawa ESD 141,1618,2024
Marseilles ESD 150,457,2024
Seneca Twp HSD 160,361,2024
Seneca CCSD 170,447,2024
Waltham CCSD 185,227,2024
Wallace CCSD 195,348,2024
Miller Twp CCSD 210,192,2024
Rutland CCSD 230,66,2024
Mendota Twp HSD 280,484,2024
Mendota CCSD 289,971,2024
Lostant CUSD 425,60,2024
Henry-Senachwine CUSD 5,495,2024
Midland CUSD 7,631,2024
Putnam County CUSD 535,712,2024
Argenta-Oreana CUSD 1,826,2024
Maroa Forsyth CUSD 2,1129,2024
Mt Zion CUSD 3,2354,2024
Sangamon Valley CUSD 9,559,2024
Warrensburg-Latham CUSD 11,941,2024
Meridian CUSD 15,915,2024
Decatur SD 61,7323,2024
Bement CUSD 5,263,2024
Monticello CUSD 25,1625,2024
Deland-Weldon CUSD 57,155,2024
Cerro Gordo CUSD 100,428,2024
Calhoun CUSD 40,470,2024
Brussels CUSD 42,87,2024
Carrollton CUSD 1,417,2024
North Greene CUSD 3,767,2024
Greenfield CUSD 10,380,2024
Jersey CUSD 100,2244,2024
Carlinville CUSD 1,1214,2024
Northwestern CUSD 2,294,2024
Mount Olive CUSD 5,437,2024
Staunton CUSD 6,1117,2024
Gillespie CUSD 7,1064,2024
Bunker Hill CUSD 8,506,2024
Southwestern CUSD 9,1101,2024
North Mac CUSD 34,1062,2024
Roxana CUSD 1,1552,2024
Triad CUSD 2,3855,2024
Venice CUSD 3,71,2024
Highland CUSD 5,2661,2024
Edwardsville CUSD 7,7035,2024
Bethalto CUSD 8,2287,2024
Granite City CUSD 9,5522,2024
Collinsville CUSD 10,5779,2024
Alton CUSD 11,5427,2024
Madison CUSD 12,566,2024
East Alton SD 13,584,2024
East Alton-Wood River CHSD 14,520,2024
Wood River-Hartford ESD 15,506,2024
Riverbend Headstart / Family Svcs,<10,2024
Step by Step Incorporated,<10,2024
Counton Learning Centers Inc,<10,2024
Early Explorations Inc,<10,2024
Nippersink SD 2,1076,2024
Fox River Grove Cons SD 3,418,2024
Johnsburg CUSD 12,1616,2024
McHenry CCSD 15,3872,2024
Riley CCSD 18,249,2024
Alden Hebron SD 19,371,2024
Cary CCSD 26,2213,2024
Harrison SD 36,376,2024
Prairie Grove CSD 46,805,2024
Crystal Lake CCSD 47,6804,2024
Harvard CUSD 50,2371,2024
Marengo CHSD 154,689,2024
CHSD 155,5340,2024
McHenry CHSD 156,2231,2024
Richmond-Burton CHSD 157,534,2024
Huntley Community School District 158,8257,2024
Marengo-Union E Cons D 165,996,2024
Woodstock CUSD 200,5765,2024
Valmeyer CUSD 3,326,2024
Columbia CUSD 4,1916,2024
Waterloo CUSD 5,2666,2024
Coulterville USD 1,200,2024
Red Bud CUSD 132,957,2024
Prairie Du Rocher CCSD 134,105,2024
Steeleville CUSD 138,394,2024
Chester CUSD 139,903,2024
Sparta CUSD 140,1136,2024
Dixon USD 170,2363,2024
Steward ESD 220,56,2024
Paw Paw CUSD 271,123,2024
Amboy CUSD 272,679,2024
Ashton-Franklin Center CUSD 275,453,2024
Kings Cons SD 144,76,2024
Creston CCSD 161,80,2024
Rochelle Twp HSD 212,856,2024
Oregon CUSD 220,1315,2024
Forrestville Valley CUSD 221,714,2024
Polo CUSD 222,526,2024
Meridian CUSD 223,1439,2024
Byron CUSD 226,1403,2024
Rochelle CCSD 231,1406,2024
Eswood CCSD 269,71,2024
Erie CUSD 1,563,2024
River Bend CUSD 2,918,2024
Prophetstown-Lyndon-Tampico CUSD3,680,2024
Sterling CUSD 5,3054,2024
Morrison CUSD 6,936,2024
Rock Falls ESD 13,745,2024
East Coloma - Nelson CESD 20,212,2024
Montmorency CCSD 145,212,2024
Rock Falls Twp HSD 301,547,2024
Peoria ROE,<10,2024
Pleasant Valley SD 62,398,2024
Norwood ESD 63,330,2024
Bartonville SD 66,185,2024
Oak Grove SD 68  Bartonville,263,2024
Pleasant Hill SD 69,148,2024
Monroe SD 70,276,2024
Cadence Education Inc,<10,2024
Peoria SD 150,12169,2024
Farmington Central CUSD 265,1131,2024
Brimfield CUSD 309,578,2024
Limestone CHSD 310,921,2024
Limestone Walters CCSD 316,179,2024
Il Valley Central USD 321,1950,2024
Elmwood CUSD 322,607,2024
Dunlap CUSD 323,4688,2024
Peoria Heights CUSD 325,676,2024
Princeville CUSD 326,609,2024
Illini Bluffs CUSD 327,809,2024
Hollis Cons SD 328,145,2024
Rock Island ROE,<10,2024
Hampton SD 29,217,2024
United Twp HSD 30,1859,2024
Silvis SD 34,567,2024
Carbon Cliff-Barstow SD 36,264,2024
East Moline SD 37,2475,2024
Moline-Coal Valley CUSD 40,7052,2024
Rock Island SD 41,5837,2024
Riverdale CUSD 100,1008,2024
Sherrard CUSD 200,1284,2024
Rockridge CUSD 300,1055,2024
Lebanon CUSD 9,497,2024
Mascoutah CUD 19,4045,2024
Lessie Bates Davis Neighborhood,<10,2024
Toddle Town Day Care Center,<10,2024
St Libory Cons SD 30,67,2024
Marissa CUSD 40,457,2024
Dee Dees Learning Academy,<10,2024
Jack and Jill Child Dev Ctr Inc,<10,2024
New Athens CUSD 60,469,2024
Discovery School,<10,2024
Freeburg CCSD 70,760,2024
Freeburg CHSD 77,685,2024
Shiloh Village SD 85,557,2024
Smart Start Learning Ctr Inc,<10,2024
O Fallon CCSD 90,3840,2024
Central SD 104,600,2024
Pontiac-W Holliday SD 105,576,2024
Grant CCSD 110,541,2024
Wolf Branch SD 113,750,2024
Children of Promise,<10,2024
Whiteside SD 115,1092,2024
High Mount SD 116,299,2024
Belleville SD 118,3132,2024
